1991,Dutch,2
1991,Finnish,1
1991,French,54
1991,German,67
1991,Israeli,1
1991,Italian,10
1991,Japanese,39
1991,Russian,16
1991,Spanish,31
1991,Swedish,1
1991,Swiss,13
1991,Various,1
1992,American,630
1992,Argentine,2
1992,Austrian,8
1992,Belgian,3
1992,Brazilian,1
1992,British,31
1992,Canadian,3
1992,Chilean,92
1992,Czech,2
1992,Danish,10
1992,Dutch,8
1992,Finnish,9
1992,French,91
1992,German,84
1992,Icelandic,1
1992,Italian,69
1992,Japanese,10
1992,Latvian,8
1992,Mexican,2
1992,Nationality Unknown,1
1992,Norwegian,4
1992,Peruvian,2
1992,Polish,16
1992,Russian,7
1992,Scottish,1
1992,Spanish,90
1992,Swedish,2
1992,Swiss,6
1992,Various,3
1993,American,859
1993,Argentine,1
1993,Austrian,8
1993,Brazilian,1
1993,British,24
1993,Canadian,1
1993,Colombian,1
1993,Cuban,1
1993,Danish,1
1993,Dutch,3
1993,Finnish,1
1993,French,74
1993,German,69
1993,Italian,21
1993,Japanese,27
1993,Mexican,4
1993,Norwegian,2
1993,Polish,1
1993,Russian,18
1993,Spanish,60
1993,Swedish,5
1993,Swiss,40
1993,Ukrainian,17
1993,Various,19
1994,American,601
1994,Argentine,4
1994,Austrian,6
1994,Belgian,3
1994,Brazilian,7
1994,British,52
1994,Canadian,1
1994,Chilean,8
1994,Czech,1
1994,Dutch,2
1994,Finnish,4
1994,French,82
1994,German,67
1994,Italian,14
1994,Japanese,26
1994,Luxembourgish,1
1994,Mexican,2
1994,Nationality unknown,1
1994,Polish,3
1994,Russian,5
1994,Senegalese,1
1994,Spanish,15
1994,Swiss,23
1994,Uruguayan,1
1995,American,700
1995,Argentine,1
1995,Austrian,1
1995,Belgian,2
1995,Brazilian,1
1995,British,24
1995,Cambodian,8
1995,Canadian,4
1995,Chilean,1
1995,Cuban,1
1995,Danish,2
1995,Dutch,2
1995,Finnish,7
1995,French,27
1995,German,38
1995,Hungarian,1
1995,Indian,2
1995,Italian,47
1995,Japanese,7
1995,Mexican,5
1995,Nationality unknown,1
1995,Romanian,1
1995,Russian,1
1995,Spanish,21
1995,Swedish,1
1995,Swiss,4
1995,Thai,2
1995,Various,1
1996,American,616
1996,Argentine,2
1996,Australian,2
1996,Austrian,8
1996,Belgian,6
1996,Brazilian,2
1996,British,55
1996,Colombian,1
1996,Cuban,2
1996,Danish,2
1996,Dutch,67
1996,Finnish,7
1996,French,30
1996,German,64
1996,Iranian,2
1996,Italian,13
1996,Japanese,36
1996,Luxembourgish,1
1996,Nationality unknown,1
1996,Portuguese,1
1996,Russian,6
1996,South African,2
1996,Spanish,25
1996,Swedish,2
1996,Swiss,7
1997,American,547
1997,Argentine,3
1997,Australian,1
1997,Austrian,15
1997,Brazilian,13
1997,British,90
1997,Canadian,2
1997,Chilean,2
1997,Chinese,2
1997,Cuban,1
1997,Danish,5
1997,Dutch,22
1997,Finnish,6
1997,French,57
1997,German,58
1997,Icelandic,1
1997,Italian,27
1997,Japanese,16
1997,Latvian,1
1997,Malian,3
1997,Mexican,2
1997,Polish,1
1997,Russian,22
1997,Spanish,12
1997,Swiss,21
1997,Thai,1
1997,Various,1
1998,American,502
1998,Australian,4
1998,Austrian,65
1998,Belgian,4
1998,Brazilian,6
1998,British,30
1998,Canadian,3
1998,Chilean,2
1998,Chinese,2
1998,Dutch,5
1998,Finnish,1
1998,French,41
1998,German,286
1998,Greek,1
1998,Haitian,1
1998,Hungarian,8
1998,Indian,2
1998,Israeli,6
1998,Italian,20
1998,Japanese,50
1998,Mexican,20
1998,Nationality unknown,2
1998,Norwegian,2
1998,Polish,8
1998,Romanian,1
1998,Russian,32
1998,Scottish,1
1998,South African,27
1998,Spanish,11
1998,Swedish,1
1998,Swiss,15
1998,Thai,1
1998,Ukrainian,1
1998,Various,93
1999,American,523
1999,Argentine,1
1999,Australian,1
1999,Austrian,4
1999,Belgian,3
1999,Brazilian,9
1999,British,79
1999,Canadian,103
1999,Chinese,12
1999,Cuban,1
1999,Czech,118
1999,Czechoslovakian,1
1999,Danish,3
1999,Dutch,24
1999,Finnish,2
1999,French,274
1999,German,341
1999,Greek,1
1999,Israeli,1
1999,Italian,10
1999,Japanese,6
1999,Latvian,7
1999,Mexican,7
1999,Nationality Unknown,142
1999,Nationality unknown,4
1999,Polish,3
1999,Portuguese,1
1999,Russian,47
1999,South African,6
1999,Spanish,13
1999,Swiss,26
1999,Various,13
2000,American,1249
2000,Argentine,2
2000,Australian,11
2000,Austrian,5
2000,Bahamian,1
2000,Belgian,1
2000,Brazilian,25
2000,British,69
2000,Canadian,7
2000,Cuban,2
2000,Czech,3
2000,Danish,5
2000,Dutch,13
2000,Finnish,5
2000,French,205
2000,German,41
2000,Hungarian,2
2000,Icelandic,22
2000,Iranian,1
2000,Israeli,1
2000,Italian,68
2000,Japanese,33
2000,Korean,2
2000,Luxembourgish,6
2000,Mexican,13
2000,Nationality unknown,19
2000,Pakistani,1
2000,Polish,10
2000,Russian,9
2000,South African,1
2000,Spanish,5
2000,Swedish,3
2000,Swiss,31
2000,Taiwanese,1
2000,Thai,1
2000,Various,2
2000,Yugoslav,1
2001,American,957
2001,Argentine,3
2001,Austrian,10
2001,Bahamian,1
2001,Belgian,11
2001,Bosnian,1
2001,Brazilian,53
2001,British,60
2001,Canadian,4
2001,Croatian,33
2001,Cuban,2
2001,Czech,16
2001,Danish,19
2001,Dutch,29
2001,Finnish,13
2001,French,93
2001,Georgian,3
2001,German,214
2001,Hungarian,8
2001,Indian,4
2001,Italian,43
2001,Japanese,29
2001,Korean,1
2001,Latvian,19
2001,Malian,1
2001,Mexican,7
2001,Nationality Unknown,133
2001,Nationality unknown,29
2001,Pakistani,1
2001,Polish,2
2001,Russian,745
2001,Scottish,1
2001,South African,12
2001,Spanish,14
2001,Swedish,9
2001,Swiss,19
2001,Turkish,1
2001,Ukrainian,44
2001,Various,7
2001,Venezuelan,3
2002,American,336
2002,Argentine,1
2002,Australian,1
2002,Austrian,3
2002,Belgian,6
2002,Brazilian,3
2002,British,71
2002,Canadian,4
2002,Chinese,2
2002,Congolese,1
2002,Cuban,1
2002,Czech,2
2002,Danish,2
2002,Dutch,9
2002,Finnish,1
2002,French,3
2002,German,30
2002,Haitian,1
2002,Israeli,9
2002,Italian,5
2002,Japanese,146
2002,Korean,4
2002,Latvian,3
2002,Mauritanian,1
2002,Mexican,1
2002,Norwegian,4
2002,Pakistani,10
2002,Polish,2
2002,Russian,17
2002,Scottish,2
2002,Senegalese,1
2002,South African,7
2002,Spanish,2
2002,Swedish,2
2002,Swiss,6
2002,Various,4
2002,Venezuelan,12
2002,Yugoslav,1
2003,American,329
2003,Argentine,19
2003,Australian,10
2003,Austrian,4
2003,Belgian,1
2003,Brazilian,2
2003,British,46
2003,Canadian,8
2003,Chinese,3
2003,Colombian,1
2003,Cuban,6
2003,Danish,2
2003,Dutch,5
2003,French,38
2003,German,32
2003,Hungarian,1
2003,Icelandic,2
2003,Israeli,1
2003,Italian,11
2003,Japanese,3
2003,Korean,4
2003,Lebanese,1
2003,Malian,5
2003,Palestinian,1
2003,Peruvian,1
2003,Polish,1
2003,Russian,6
2003,Spanish,3
2003,Swiss,29
2003,Uruguayan,3
2003,Various,2
2003,Venezuelan,1
2004,Albanian,1
2004,American,400
2004,Argentine,1
2004,Austrian,12
2004,Belgian,4
2004,Brazilian,4
2004,British,49
2004,Bulgarian,4
2004,Canadian,42
2004,Chilean,2
2004,Chinese,18
2004,Colombian,1
2004,Cuban,3
2004,Danish,5
2004,Dutch,5
2004,Finnish,8
2004,French,6
2004,German,21
2004,Iranian,1
2004,Irish,1
2004,Israeli,1
2004,Italian,52
2004,Japanese,12
2004,Korean,1
2004,Lebanese,1
2004,Mexican,11
2004,South African,19
2004,Spanish,5
2004,Swedish,4
2004,Swiss,58
2004,Turkish,1
2004,Uruguayan,2
2004,Venezuelan,9
2005,Albanian,2
2005,Algerian,1
2005,American,2195
2005,Argentine,5
2005,Australian,15
2005,Austrian,77
2005,Belgian,21
2005,Brazilian,70
2005,British,178
2005,Bulgarian,2
2005,Canadian,107
2005,Chinese,10
2005,Colombian,34
2005,Croatian,3
2005,Cuban,9
2005,Czech,5
2005,Danish,30
2005,Dutch,36
2005,Egyptian,1
2005,Filipino,1
2005,Finnish,28
2005,French,93
2005,Georgian,3
2005,German,473
2005,Greek,4
2005,Icelandic,5
2005,Indian,5
2005,Iranian,1
2005,Israeli,6
2005,Italian,66
2005,Japanese,109
2005,Kenyan,2
2005,Korean,10
2005,Mexican,19
2005,New Zealander,1
2005,Nigerian,1
2005,Norwegian,4
2005,Pakistani,4
2005,Palestinian,1
2005,Peruvian,1
2005,Polish,18
2005,Scottish,27
2005,Slovenian,5
2005,South African,71
2005,Spanish,36
2005,Swedish,9
2005,Swiss,79
2005,Taiwanese,2
2005,Tajik,1
2005,Thai,1
2005,Tunisian,1
2005,Uruguayan,4
2005,Various,3
2005,Venezuelan,3
2006,Albanian,2
2006,Algerian,1
2006,American,768
2006,Angolan,1
2006,Argentine,19
2006,Australian,2
2006,Austrian,112
2006,Azerbaijani,1
2006,Belgian,7
2006,Bosnian,3
2006,Brazilian,11
2006,British,135
2006,Bulgarian,2
2006,Canadian,14
2006,Chinese,9
2006,Colombian,2
2006,Croatian,11
2006,Czech,8
2006,Danish,11
2006,Dutch,19
2006,Egyptian,4
2006,Finnish,2
2006,French,44
2006,German,99
2006,Hungarian,4
2006,Icelandic,3
2006,Indian,3
2006,Irish,2
2006,Israeli,5
2006,Italian,21
2006,Ivorian,2
2006,Japanese,32
2006,Korean,1
2006,Kyrgyzstani,1
2006,Lithuanian,2
2006,Luxembourgish,20
2006,Malaysian,1
2006,Malian,1
2006,Mexican,16
2006,Norwegian,5
2006,Polish,8
2006,Romanian,2
2006,Russian,17
2006,Scottish,7
2006,Serbian,1
2006,Singaporean,2
2006,Slovak,5
2006,Slovenian,5
2006,South African,61
2006,Spanish,15
2006,Swedish,5
2006,Swiss,24
2006,Thai,4
2006,Turkish,9
2006,Ukrainian,1
2006,Uruguayan,1
2006,Various,7
2006,Vietnamese,1
2007,American,721
2007,Argentine,40
2007,Austrian,17
2007,Belgian,146
2007,Bosnian,1
2007,Brazilian,17
2007,British,141
2007,Canadian,61
2007,Chinese,18
2007,Colombian,13
2007,Croatian,13
2007,Cuban,2
2007,Czech,4
2007,Danish,6
2007,Dutch,156
2007,Egyptian,1
2007,French,48
2007,German,59
2007,Ghanaian,1
2007,Indian,2
2007,Iranian,3
2007,Irish,1
2007,Israeli,4
2007,Italian,26
2007,Japanese,189
2007,Kenyan,9
2007,Mexican,1
2007,Namibian,2
2007,Norwegian,1
2007,Peruvian,4
2007,Polish,12
2007,Romanian,3
2007,Russian,11
2007,Scottish,1
2007,South African,48
2007,Spanish,7
2007,Swiss,223
2007,Ugandan,1
2007,Various,2
2007,Venezuelan,24
2008,Afghan,1
2008,American,4063
2008,Argentine,7
2008,Australian,2
2008,Austrian,18
2008,Belgian,13
2008,Brazilian,42
2008,British,133
2008,Canadian,63
2008,Chinese,38
2008,Colombian,4
2008,Cuban,2
2008,Czech,168
2008,Danish,73
2008,Dutch,78
2008,Finnish,1
2008,French,440
2008,Georgian,1
2008,German,225
2008,Ghanaian,1
2008,Hungarian,1
2008,Icelandic,1
2008,Iranian,2
2008,Irish,1
2008,Israeli,9
2008,Italian,74
2008,Japanese,236
2008,Kenyan,1
2008,Lebanese,32
2008,Lithuanian,10
2008,Luxembourgish,1
2008,Mauritanian,1
2008,Mexican,11
2008,Nationality unknown,2
2008,New Zealander,6
2008,Norwegian,6
2008,Pakistani,27
2008,Peruvian,7
2008,Polish,56
2008,Portuguese,3
2008,Romanian,1
2008,Russian,4
2008,Scottish,2
2008,South African,12
2008,Spanish,5
2008,Swedish,9
2008,Swiss,122
2008,Taiwanese,1
2008,Thai,7
2008,Tunisian,1
2008,Uruguayan,1
2008,Various,3
2008,Venezuelan,2
2008,Welsh,2
2009,American,747
2009,Argentine,17
2009,Australian,6
2009,Austrian,5
2009,Belgian,20
2009,Brazilian,21
2009,British,29
2009,Canadian,2
2009,Chinese,3
2009,Colombian,243
2009,Cuban,1
2009,Czech,1
2009,Danish,3
2009,Dutch,18
2009,French,208
2009,German,24
2009,Greek,1
2009,Hungarian,1
2009,Indian,1
2009,Iranian,1
2009,Israeli,10
2009,Italian,5
2009,Japanese,18
2009,Korean,1
2009,Mexican,13
2009,Norwegian,2
2009,Polish,3
2009,Russian,13
2009,Scottish,2
2009,Serbian,2
2009,Slovak,1
2009,South African,23
2009,Spanish,9
2009,Swedish,8
2009,Swiss,52
2009,Various,1
2009,Venezuelan,5
2009,Yugoslav,1
2010,American,558
2010,Argentine,10
2010,Australian,5
2010,Austrian,20
2010,Belgian,3
2010,Bosnian,1
2010,Brazilian,5
2010,British,20
2010,Cameroonian,13
2010,Canadian,1
2010,Chilean,3
2010,Chinese,32
2010,Colombian,124
2010,Croatian,4
2010,Czech,2
2010,Danish,6
2010,Dutch,7
2010,Egyptian,1
2010,Finnish,1
2010,French,41
2010,German,208
2010,Hungarian,6
2010,Israeli,9
2010,Italian,134
2010,Japanese,36
2010,Korean,25
2010,Luxembourgish,1
2010,Mexican,4
2010,Nationality unknown,1
2010,Norwegian,1
2010,Polish,13
2010,Romanian,3
2010,Russian,2
2010,Slovak,1
2010,Slovenian,1
2010,South African,38
2010,Spanish,2
2010,Swedish,1
2010,Swiss,10
2010,Uruguayan,2
2010,Venezuelan,5
2010,Zimbabwean,8
2011,American,864
2011,Argentine,21
2011,Austrian,40
2011,Belgian,94
2011,Bosnian,2
2011,Brazilian,12
2011,British,135
2011,Canadian,20
2011,Chilean,1
2011,Chinese,6
2011,Colombian,42
2011,Croatian,24
2011,Czech,1
2011,Danish,2
2011,Dutch,23
2011,French,96
2011,Georgian,1
2011,German,417
2011,Icelandic,1
2011,Indian,14
2011,Iranian,2
2011,Irish,13
2011,Israeli,3
2011,Italian,10
2011,Japanese,3
2011,Korean,1
2011,Lebanese,2
2011,Lithuanian,1
2011,Mexican,8
2011,Nationality Unknown,22
2011,Norwegian,4
2011,Peruvian,1
2011,Polish,13
2011,Romanian,4
2011,Russian,2
2011,South African,11
2011,Spanish,1
2011,Swedish,1
2011,Swiss,22
2011,Thai,4
2011,Tunisian,12
2011,Turkish,3
2011,Yugoslav,52
2012,Albanian,17
2012,American,1894
2012,Argentine,23
2012,Australian,1
2012,Austrian,70
2012,Belgian,3
2012,Brazilian,13
2012,British,112
2012,Canadian,10
2012,Chinese,5
2012,Colombian,37
2012,Croatian,9
2012,Cuban,7
2012,Czech,3
2012,Danish,2
2012,Dutch,11
2012,Egyptian,7
2012,Finnish,1
2012,French,50
2012,German,109
2012,Ghanaian,1
2012,Hungarian,14
2012,Indian,1
2012,Irish,5
2012,Israeli,19
2012,Italian,213
2012,Japanese,70
2012,Korean,3
2012,Lebanese,5
2012,Mexican,4
2012,Nationality unknown,133
2012,New Zealander,1
2012,Norwegian,48
2012,Peruvian,26
2012,Polish,12
2012,Portuguese,124
2012,Romanian,1
2012,Russian,3
2012,Scottish,16
2012,Singaporean,2
2012,Slovenian,11
2012,South African,2
2012,Spanish,68
2012,Swedish,4
2012,Swiss,209
2012,Syrian,1
2012,Taiwanese,2
2012,Thai,1
2012,Turkish,7
2012,Uruguayan,1
2012,Welsh,1
2012,Yugoslav,2
2013,Albanian,1
2013,Algerian,2
2013,American,1825
2013,Argentine,15
2013,Austrian,12
2013,Bahamian,1
2013,Belgian,6
2013,Bosnian,1
2013,Brazilian,18
2013,British,73
2013,Burkinabe,1
2013,Canadian,114
2013,Chilean,19
2013,Chinese,12
2013,Croatian,5
2013,Czech,7
2013,Danish,4
2013,Dutch,33
2013,Ecuadorian,1
2013,Filipino,1
2013,Finnish,2
2013,French,104
2013,Georgian,1
2013,German,114
2013,Greek,1
2013,Hungarian,10
2013,Icelandic,1
2013,Indian,19
2013,Indonesian,2
2013,Iranian,9
2013,Iraqi,3
2013,Israeli,2
2013,Italian,146
2013,Japanese,129
2013,Kazakhstani,1
2013,Korean,1
2013,Kyrgyzstani,1
2013,Lebanese,6
2013,Macedonian,1
2013,Mexican,25
2013,Moroccan,1
2013,Mozambican,1
2013,Nationality unknown,1
2013,New Zealander,1
2013,Nigerian,3
2013,Norwegian,3
2013,Palestinian,2
2013,Peruvian,1
2013,Polish,11
2013,Portuguese,7
2013,Romanian,12
2013,Russian,20
2013,Rwandan,1
2013,Saudi Arabian,1
2013,Scottish,2
2013,Serbian,2
2013,Singaporean,1
2013,South African,5
2013,Spanish,45
2013,Swedish,4
2013,Swiss,47
2013,Thai,1
2013,Turkish,3
2013,Ukrainian,6
2013,Uruguayan,2
2013,Various,66
2013,Venezuelan,18
2013,Vietnamese,1
2013,Yugoslav,1
2014,American,951
2014,Argentine,240
2014,Australian,4
2014,Austrian,9
2014,Belgian,2
2014,Brazilian,22
2014,British,211
2014,Canadian,8
2014,Chilean,83
2014,Chinese,1
2014,Colombian,40
2014,Croatian,5
2014,Cuban,2
2014,Czech,20
2014,Danish,3
2014,Dutch,420
2014,Egyptian,1
2014,French,40
2014,Georgian,3
2014,German,83
2014,Greek,1
2014,Hungarian,16
2014,Icelandic,1
2014,Indian,1
2014,Iranian,1
2014,Israeli,3
2014,Italian,1
2014,Japanese,43
2014,Korean,12
2014,Lebanese,1
2014,Mexican,87
2014,Moroccan,1
2014,Nationality unknown,2
2014,New Zealander,4
2014,Peruvian,25
2014,Polish,18
2014,Portuguese,7
2014,Russian,1
2014,Singaporean,1
2014,South African,1
2014,Swiss,25
2014,Thai,5
2014,Turkish,2
2014,Ukrainian,1
2014,Uruguayan,16
2014,Venezuelan,102
2014,Yugoslav,1
2015,American,1414
2015,Argentine,40
2015,Australian,7
2015,Austrian,6
2015,Belgian,21
2015,Brazilian,29
2015,British,106
2015,Canadian,49
2015,Chilean,14
2015,Chinese,6
2015,Colombian,10
2015,Croatian,29
2015,Cuban,37
2015,Czech,13
2015,Danish,2
2015,Dutch,113
2015,Egyptian,29
2015,Filipino,1
2015,French,78
2015,Georgian,1
2015,German,1137
2015,Greek,17
2015,Hungarian,22
2015,Icelandic,2
2015,Indian,15
2015,Iranian,5
2015,Irish,1
2015,Israeli,70
2015,Italian,104
2015,Japanese,58
2015,Korean,4
2015,Malaysian,2
2015,Mexican,32
2015,Nationality unknown,54
2015,New Zealander,2
2015,Nigerian,6
2015,Peruvian,6
2015,Polish,54
2015,Portuguese,16
2015,Puerto Rican,14
2015,Russian,16
2015,Slovenian,2
2015,South African,16
2015,Spanish,37
2015,Swiss,79
2015,Thai,1
2015,Turkish,2
2015,Ukrainian,1
2015,Uruguayan,3
2015,Venezuelan,30
2015,Yugoslav,1
2016,Algerian,2
2016,American,949
2016,Argentine,35
2016,Australian,3
2016,Austrian,2
2016,Belgian,2
2016,Bosnian,1
2016,Brazilian,86
2016,British,51
2016,Canadian,11
2016,Chilean,4
2016,Chinese,19
2016,Croatian,4
2016,Cuban,1
2016,Czech,5
2016,Czechoslovakian,3
2016,Danish,1
2016,Dutch,5
2016,Egyptian,16
2016,Filipino,5
2016,Finnish,3
2016,French,47
2016,German,140
2016,Ghanaian,1
2016,Haitian,1
2016,Indian,1
2016,Israeli,1
2016,Italian,206
2016,Japanese,39
2016,Kazakhstani,1
2016,Korean,11
2016,Lebanese,2
2016,Luxembourgish,1
2016,Mexican,24
2016,Nationality unknown,13
2016,New Zealander,1
2016,Norwegian,1
2016,Pakistani,4
2016,Palestinian,1
2016,Polish,1
2016,Portuguese,2
2016,Romanian,1
2016,Russian,13
2016,Serbian,10
2016,South African,1
2016,Spanish,14
2016,Swedish,16
2016,Swiss,20
2016,Turkish,2
2016,Uruguayan,2
2016,Various,1
2016,Venezuelan,24
2016,Yugoslav,4
