Artist ID,Name,Nationality,Birth Year,Work Count
7188,Hancock Laverne,American,1926.0,1
7189,Roberto Lucci,Italian,,1
7190,Allen John Bootroyd,British,1943.0,1
7191,Kurt Steisslinger,German,,1
7192,Paul D. Miller,American,1943.0,3
7194,Harry V. Cremonese,American,1939.0,1
7195,Michael Alan Cousins,American,1938.0,2
7196,M & Co,American,,1
7198,Eric Rivkin,American,1951.0,1
7199,Kent Macintosh,American,,1
7200,Torsten Thorup,Danish,1944.0,3
7201,Wassili Luckhardt,German,1899.0,1
7202,Herbert H. Schultes,German,1938.0,1
7203,Norbert Schlagheck,German,1925.0,1
7204,Hap Sakwa,American,1950.0,1
7205,Hosowo Tomohiro,Japanese,1953.0,2
7206,"Bell Laboratories, company design",American,1974.0,5
7207,Stephen Hobson,American,1942.0,1
7208,Glenn Edens,American,1952.0,1
7209,Giotto Stoppino,Italian,1926.0,2
7210,Shiro Kuramata,Japanese,1934.0,8
7211,Jan Matthias,Austrian,,1
7212,Koen De Winter,Belgian,1943.0,2
7213,Roberto Ubaldi,Italian,1940.0,1
7214,Umberto Orsoni,Italian,1940.0,1
7215,Gianni Pareschi,Italian,1940.0,1
7216,Gianfranco Facchetti,Italian,1939.0,1
7217,Peter L. Zane,American,1950.0,1
7218,Bengt Palmgren,Swedish,1944.0,1
7219,Kevan Laycraft,Canadian,1955.0,1
7220,John Lonczak,American,1954.0,1
7221,Roald Steen Hansen,Danish,1942.0,1
7222,Mary Kocol,American,1962.0,2
7223,Davide Mercatali,Italian,1948.0,1
7225,Carmen Basile,American,1947.0,1
7226,Jacobus Lucas Verhoog,Danish,1878.0,1
7227,"Unknown Designer, Chinese",Chinese,,1
7229,Rafael Viñoly,American,1944.0,161
7232,Giuseppe Cappelli,Italian,,1
7233,William de Vries,Dutch,,1
7234,Earl Childress,American,1956.0,1
7235,"Robert Kahn Architects, New York",,,1
7236,"Nageli & Vallebuona Architekten, Berlin",German,,1
7238,Stephen Peart,British,1958.0,3
7239,Steven T. Kaneko,American,1962.0,1
7240,Robert J. King,American,1917.0,1
7241,Panasonic,Japanese,1918.0,1
7242,Kari Virtanen,Finnish,1948.0,1
7245,Giuseppe Pensotti,Italian,1939.0,1
7246,Gruppo G14,Italian,,1
7247,Paulus van Leeuwen,Dutch,1955.0,1
7248,Alexander Blomberg,German,1949.0,1
7249,Alice von Pechmann,American,1906.0,2
7252,Unknown Designer,Japanese,,6
7261,Poul Henningsen,Danish,1894.0,4
7264,Unknown Designer,Austrian,,4
7275,John Barnard,British,1946.0,4
7276,FM Designs,British,1988.0,1
7277,Alberto Meda,Italian,1945.0,5
7278,Franco Raggi,Italian,1945.0,1
7279,Denis Santachiara,Italian,1950.0,1
7280,Tim Parsey,British,1960.0,2
7281,Mark Sanders,British,1956.0,1
7282,Bashir Zivari,American,1961.0,1
7283,Masuteru Aoba,Japanese,1939.0,1
7290,Emile-Jacques Ruhlmann,French,1879.0,2
7295,Unknown Designer,Czech,,4
7308,Jürgen Greubel,German,,1
7312,Charles O. Perry,American,1929.0,1
7316,Paolo Lomazzi,Italian,1936.0,3
7317,Donato D'Urbino,Italian,1935.0,3
7319,Ugo La Pietra,Italian,1938.0,1
7327,Lynn Alexander,American,,1
7329,Emily Belding,American,1904.0,7
7330,Yvonne Dellatre,Swiss,,1
7333,Alexander Girard,American,1907.0,6
7336,Eszter Haraszty,American,1920.0,4
7338,Jack Lenor Larsen,American,1927.0,7
7340,Klearflax Linen Looms,American,,1
7341,Martin,Nationality unknown,,1
7342,Sven Markelius,Swedish,1889.0,4
7344,Dorothy Liebes,American,1899.0,7
7346,Astrid Sampe,Swedish,1909.0,3
7348,Joel Robinson,American,,1
7350,Ada Louise Huxtable,American,1921.0,1
7351,Lodovico Meneghetti,Italian,1926.0,2
7353,Heinz Rasch,German,1902.0,14
7355,Sigurd Persson,Swedish,1914.0,2
7357,Angelo Testa,American,1921.0,7
7359,Basil Spence,British,1907.0,1
7360,Ellen Siegel,American,,1
7364,Vera (Vera Neumann),American,1909.0,3
7365,Gretl Wollner,Austrian,1920.0,1
7378,Roger Tallon,French,1929.0,5
7381,Bertel Gardberg,Finnish,1916.0,2
7386,Warren Platner,American,1919.0,2
7387,Willa Percival,American,,2
7388,Matthew Abbott,British,1965.0,8
7389,Petah Coyne,American,1953.0,1
7390,Moustapha Dimé,Senegalese,1952.0,1
7391,Marisa Merz,Italian,1931.0,4
7392,Donald T. Chadwick,American,1936.0,1
7393,William Stumpf,American,1936.0,1
7395,The Stanley Works,American,1843.0,1
7397,Werner Büttner,German,1954.0,15
7400,Marc van de Loo,Swiss,1966.0,1
7401,Steve Jobs,American,1955.0,1
7402,Jerry Manock,American,,1
7403,Walter Ballmer,Swiss,1923.0,2
7404,Peggy Diggs,American,1946.0,1
7406,Tadeusz Myslowski,American,1943.0,1
7407,Jaune Quick-to-see Smith,American,1940.0,1
7408,Ann Hamilton,American,1956.0,10
7409,Cecil Stephenson,British,1889.0,1
7410,Miguel Angel Rios,Argentine,1943.0,1
7411,Atelier de Creation Graphique,French,,1
7412,Tsuguya Inone,Japanese,,1
7413,Toshifumi Kawahara,Japanese,,1
7414,Akio Okumura,Japanese,,2
7415,Shinro Otake,Japanese,,1
7416,Gary Hill,American,1951.0,10
7417,Otto Struck,German,,1
7418,Chuck Hoberman,American,1956.0,2
7419,Scott Marble,American,1960.0,1
7420,Yoshito Takahashi,Japanese,1962.0,1
7421,Jacques Herzog,Swiss,1950.0,6
7422,Pierre de Meuron,Swiss,1950.0,6
7423,Karen Fairbanks,American,1959.0,1
7424,George Howe,American,1886.0,1
7425,William Lescaze,American,1896.0,4
7426,Martin Diethelm,Swiss,,1
7427,Hans Gantert,German,1934.0,1
7428,José Bedia,Cuban,1959.0,2
7429,Vijay Kumar,Indian,1942.0,2
7431,Giulio Aristide Sartorio,Italian,1860.0,1
7432,Walter Pfeiffer,,,1
7433,J. Van Der Wal,Nationality unknown,,1
7434,Bureau,American,,1
7435,Donald Moffett,American,1955.0,5
7436,Marlene McCarty,American,1957.0,2
7439,Marco Ferreri,Italian,1958.0,1
7440,Kazuo Kawasaki,Japanese,1949.0,3
7441,Ross Lovegrove,British,1958.0,3
7442,Lella Vignelli,Italian,1934.0,41
7443,David Law,American,1937.0,1
7445,Johann Loetz,American,1848.0,1
7446,Moira Dryer,Canadian,1957.0,1
7447,Mona Hatoum,British,1952.0,29
7448,Rodolfo Bretzel,Italian,1966.0,1
7449,Thomas Eriksson,Swedish,1959.0,1
7450,Jean Nouvel,French,1945.0,3
7451,Vincent de Rijk,Dutch,1962.0,2
7452,Arribas,Spanish,,1
7453,Arturo Ballester,Spanish,1890.0,2
7454,Boni,Spanish,,1
7455,J. Briones,Spanish,,1
7456,Art Chantry,American,1954.0,4
7457,Jose Espert,Spanish,,2
7458,Francisco Rivero Gil,Spanish,1899.0,1
7459,Juan Parrilla,Spanish,,3
7460,Simon Leung,American,1964.0,2
7461,Gabriel Orozco,Mexican,1962.0,49
7462,Kim Jones,American,1944.0,7
7463,Sara Sosnowy,American,1957.0,2
7464,Bill Traylor,American,1854.0,12
7465,Elyn Zimmerman,American,1945.0,2
7466,Cliff Chi,American,1964.0,1
7467,René Herbst,French,1891.0,2
7468,Charles B. Kaufmann,American,1890.0,1
7470,Christian de Portzamparc,French,1944.0,21
7471,Hélène Delprat,German,1957.0,15
7472,Gordon Cook,American,1927.0,1
7473,Grenville Davey,British,1961.0,7
7474,General Idea,Canadian,,51
7476,Federico Guzmán,Spanish,1964.0,1
7477,Alfredo Jaar,Chilean,1956.0,5
7478,Richard Mock,American,1944.0,1
7479,Rirkrit Tiravanija,Thai,1961.0,27
7480,Enrique Chagoya,Mexican,1953.0,25
7481,Lucien Pissarro,French,1863.0,1
7482,Daniel Lang,American,1935.0,1
7483,James Kearns,American,1924.0,1
7484,(follower of) José-Guadalupe  Posada,Mexican,1852.0,1
7485,Luis Alberto Wells,Argentine,1940.0,1
7487,Tom Friedman,American,1965.0,8
7488,Doris Salcedo,Colombian,1958.0,3
7489,Tony Oursler,American,1957.0,15
7490,Kcho (Alexis Leyva Machado),Cuban,1970.0,2
7491,Simon Patterson,British,1967.0,2
7492,Kay Rosen,American,1947.0,13
7493,Alexis Smith,American,1949.0,4
7494,Sue Williams,American,1954.0,6
7495,Giulio Paolini,Italian,1940.0,3
7496,Gilbert & George,British,,73
7497,Karen Kunc,American,,2
7498,Douglas Blau,American,1955.0,2
7499,Paul Balluriau,French,1860.0,2
7500,Raymond Pettibon,American,1957.0,337
7501,Toba Khedoori,Australian,1964.0,2
7502,Rebecca Horn,German,1944.0,33
7503,Roni Horn,American,1955.0,26
7504,Phyllis Bramson,American,1941.0,2
7505,Koichi Yoshimura,Japanese,1940.0,3
7506,Yamazaki Vellodo Co. Ltd.,Japanese,,1
7507,Eiji Miyamoto,Japanese,1948.0,1
7510,Ritva Puotila,Finnish,1935.0,7
7512,Edward William Godwin,British,1833.0,2
7513,Harry J. Powell,British,1855.0,2
7514,Tomoyuki Sugiyama,Japanese,1954.0,1
7515,Sir William Lyons,British,1901.0,1
7516,Malcolm Sayer,British,1916.0,1
7517,Cyan,German,1992.0,25
7518,Jennifer Morla,American,1955.0,2
7520,Luc Tuymans,Belgian,1958.0,31
7521,Marlene Dumas,South African,1953.0,22
7522,Nobuyoshi Araki,Japanese,1940.0,16
7523,Willie Birch,American,1942.0,1
7524,Minnie Evans,American,1892.0,7
7525,Andrea Zittel,American,1965.0,29
7526,Toyo Ito,Japanese,1941.0,5
7527,Daniel Libeskind,American,1946.0,31
7528,Cesar Pelli,American,1926.0,15
7529,Ben van Berkel,Dutch,1957.0,12
7530,Mehrdad Yazdani,Iranian,1959.0,2
7531,Bernhard Fuchs,Austrian,1971.0,2
7532,Nan Goldin,American,1953.0,23
7533,Jean-Luc Moulène,French,1955.0,1
7534,Julião Sarmento,Portuguese,1948.0,15
7535,Christian Schumann,American,1970.0,1
7537,Mikko Heikkinen,Finnish,1949.0,1
7539,Markku Komonen,Finnish,1945.0,1
7540,Stuart Brisley,British,1933.0,3
7541,Don Brown,British,1962.0,3
7542,Helen Chadwick,British,1953.0,1
7545,Tracey Emin,British,1963.0,37
7546,Angus Fairhurst,British,1966.0,6
7547,Liam Gillick,British,1964.0,26
7548,Gary Hume,British,1962.0,13
7550,Sam Taylor-Wood,British,1967.0,2
7556,John Biggers,American,1924.0,1
7557,Franz West,Austrian,1947.0,49
7558,Elia Zenghelis,British,1937.0,27
7559,Zoe Zenghelis,British,1937.0,28
7560,Gwathmey Siegel & Associates Architects,American,1967.0,2
7561,Laurids Ortner,Austrian,1941.0,11
7562,Manfred Ortner,Austrian,1943.0,9
7563,Kazuyo Sejima & Associates,Japanese,1987.0,2
7564,Marc Tsurumaki,American,1965.0,29
7565,Jonathan Crary,American,1951.0,1
7566,Joel Sanders,American,1956.0,7
7567,"Herzog & de Meuron, Basel",Swiss,1978.0,8
7568,Thomas Blossfeldt,Swiss,1950.0,0
7569,Norman Foster,British,1935.0,4
7570,James Wines,American,1932.0,20
7571,Harry C. Wolf,American,1935.0,1
7572,Wolf D. Prix,Austrian,1942.0,3
7573,Helmut Swiczinsky,Polish,1944.0,3
7574,Ortner & Ortner,Austrian,1987.0,1
7575,Winy Maas,Dutch,1959.0,1
7576,Elizabeth Alford,American,1967.0,1
7577,Ray Maggiore,American,1964.0,1
7578,Vince Scirano,American,1966.0,1
7579,Ron Steiner,American,1952.0,3
7581,Xaveer de Geyter,Dutch,1970.0,1
7583,Rody Graumans,Dutch,1968.0,1
7584,Hella Jongerius,Dutch,1963.0,11
7585,Tejo Remy,Dutch,1960.0,2
7586,Arian Brekveld,Dutch,1968.0,1
7587,Jos van der Meulen,Dutch,1958.0,1
7588,Marcel Wanders,Dutch,1963.0,2
7590,Studio Tetrarc,Italian,1969.0,1
7592,Paolo Rizzatto,Italian,1941.0,2
7594,Maurizio Ficcadenti,Italian,1970.0,1
7595,David Moreno,American,1957.0,28
7596,Florence Knoll,American,1917.0,1
7597,Patti Smith,American,1946.0,5
7598,Bent Hedegaard Nobert,Danish,1959.0,1
7599,Montse Padrós i Marqués,Spanish,1952.0,1
7600,Carlos Riart,Spanish,1944.0,1
7601,Ben Faydherbe,Dutch,1958.0,2
7602,Wout De Vringer,Dutch,1959.0,2
7603,Opera,Dutch,1985.0,7
7604,Ton Homburg,Dutch,1952.0,7
7605,Emil Hoppe,Austrian,1876.0,2
7606,Robert A. M. Stern,American,1939.0,3
7607,Marcel Kammerer,Austrian,1878.0,1
7608,Otto Schönthal,Austrian,1878.0,2
7609,Steven Holl Architects,American,1976.0,5
7610,Stephen Cassell,American,1963.0,8
7611,Pier Copat,American,,1
7612,Bryan Bell,American,,1
7613,Peter Lynch,American,,2
7614,Pieter Laurens Mol,Dutch,1946.0,4
7615,Waltercio Caldas,Brazilian,1946.0,8
7616,Lari Pittman,American,1952.0,11
7617,Nancy Rubins,American,1952.0,9
7618,Nicola Tyson,British,1960.0,8
7619,Lex Reitsma,Dutch,1958.0,3
7620,Studio Boot,Dutch,1992.0,2
7621,Edwin Vollebergh,,,2
7622,Pietra Jansen,,,2
7623,Una,Dutch,1992.0,2
7624,Will De L'ecluse,Dutch,1951.0,2
7625,Jan van Toorn,Dutch,1932.0,3
7627,Rudolf Stingel,Italian,1956.0,5
7629,Carol Hepper,American,1953.0,1
7630,Hale Woodruff,American,1900.0,10
7631,Yasumasa Morimura,Japanese,1951.0,1
7632,Wild Plakken,Dutch,1977.0,9
7633,Lies Ros,Dutch,1952.0,9
7634,Frank Beekers,Dutch,,4
7635,Rob Schroder,Dutch,1950.0,9
7636,IBM Corporation,American,1911.0,4
7637,Paul McCarthy,American,1945.0,62
7638,Roger Ballen,South African,1950.0,1
7639,Ellen Gallagher,American,1965.0,84
7640,Steve Wolfe,American,1955.0,4
7641,Gerald Brockhurst,American,1890.0,1
7642,Yvonne Droge-Wendel,German,1961.0,2
7644,Elaine Lustig Cohen,American,1927.0,2
7646,Frank Paulin,American,1926.0,2
7647,Dieter Appelt,German,1935.0,2
7648,Shimon Attie,American,1957.0,2
7649,Per Bernsten,Norwegian,1942.0,1
7650,Bruce Charlesworth,American,1950.0,1
7651,David Goldes,American,1947.0,2
7652,Geoffrey Biddle,American,1950.0,4
7653,Rudy Burckhardt,American,1914.0,81
7654,Carl Martin,American,1958.0,1
7655,Floris M. Neusüss,German,1937.0,1
7656,Melissa Ann Pinney,American,1953.0,1
7657,Gabrielle Russomagno,American,1963.0,1
7658,Shelly Rusten,American,1938.0,2
7659,Herman Schervee,Norwegian,1867.0,1
7660,Christer Strömholm,Swedish,1918.0,10
7661,Aldo Rossi,Italian,1931.0,13
7662,Franz Erhard Walther,German,1939.0,143
7663,Joel Leivick,American,1951.0,2
7664,John Claude White,British,1853.0,1
7665,Eduardo Arroyo,Spanish,1937.0,1
7666,Eugène Druet,French,1868.0,1
7667,Horst P. Horst,American,1906.0,2
7668,Robert Howlett,British,1831.0,1
7669,Calvert Richard Jones,British,1802.0,1
7670,Drahomir Joseph Ruzicka,American,1870.0,1
7671,Frank Meadow Sutcliffe,British,1853.0,1
7672,Léon Vidal,French,1833.0,1
7673,Fred Tomaselli,American,1956.0,7
7674,Sylvie Fleury,Swiss,1961.0,6
7675,Louis Legrand,French,1863.0,1
7676,Antonio Muntadas,Spanish,1942.0,15
7677,Alyson Shotz,American,1964.0,4
7678,Martin Walde,Austrian,1957.0,13
7679,Kara Walker,American,1969.0,82
7680,Michael Joaquin Grey,American,1961.0,3
7681,Paulina Wallenberg-Olsson,,,1
7682,Group Material,American,1979.0,2
7683,Helga von Eicken-Kopperl,Canadian,,1
7684,Equipo Crónica,Spanish,1964.0,1
7685,Peter Nadin,American,1954.0,1
7686,Rafael Solbes,Spanish,1940.0,1
7687,Barbara Blondeau,American,1938.0,1
7688,Adam Bartos,American,1953.0,10
7689,Yukinori Yanagi,Japanese,1959.0,6
7691,Kevin Bubriski,American,1954.0,1
7692,Terry Evans,American,1944.0,2
7693,Adolphe-Léon Willette,French,1857.0,4
7694,Jay DeFeo,American,1929.0,4
7695,José Gabriel Gonzáles,Peruvian,1900.0,1
7696,Nicholas Grimshaw,British,1939.0,1
7697,Eric Rondepierre,French,1950.0,1
7698,David Spear,American,1937.0,2
7699,Paul Jeuffrain,French,,2
7700,François Kollar,French,1904.0,1
7701,Herbert List,German,1903.0,5
7702,John Milisenda,American,1947.0,1
7703,Margaret Moulton,American,1956.0,1
7704,Susan Weil,American,1930.0,1
7705,Frank Sellitto,American,1951.0,1
7706,Wojciech Prazmowski,Polish,1949.0,2
7707,Mike and Doug Starn,American,1961.0,2
7708,"U.S. Geological Survey and NASA, Surveyor III",American,,1
7709,Jay Wolke,American,1954.0,2
7710,Shikanosuke Yagaki,Japanese,1897.0,1
7711,Jerry Schatzberg,American,1927.0,4
7712,Carolee Schneemann,American,1939.0,38
7714,Graham Smith,British,1947.0,5
7715,Hélio Oiticica,Brazilian,1937.0,13
7716,Paul Vanderbilt,American,1905.0,14
7717,Catherine Wagner,American,1953.0,2
7718,Mogens Balle,Danish,1921.0,1
7719,Sven Dalsgaard,Danish,1914.0,1
7720,Knud Jans,Danish,,1
7721,Niels Jensen,Danish,,1
7722,Bago Nielsen,Danish,,1
7723,Axel Wilmar,Danish,,1
7724,Johs Jensen,Danish,,1
7725,Raphael Drouart,French,1884.0,1
7726,Jeanne Bardey,French,1872.0,1
7727,Maurice Asselin,French,1882.0,1
7728,Willibald Kramm,German,1891.0,1
7730,Georg Meistermann,German,1911.0,1
7731,Emil Kiess,German,1930.0,1
7732,Hubertus von Pilgrim,German,1931.0,2
7733,Rigaud Benoit,Haitian,1911.0,1
7734,Dieudonne Cedor,Haitian,1925.0,1
7735,Gabriel Alix,Haitian,1930.0,1
7736,Arnold Lafontant,Haitian,,1
7737,Gabriel Lévêque,Haitian,1923.0,1
7738,Lusimond Merelus,Haitian,,1
7739,Denis Vergin,Haitian,,1
7740,Jacob Burck,American,1907.0,2
7741,Russell Limbach,American,1904.0,1
7742,Robert Walters,American,1925.0,2
7753,Jack Garver,American,,1
7756,John Wood,American,,1
7803,Frederick Franck,American,1909.0,1
7804,Stephan Balkenhol,German,1957.0,2
7805,Douglas Gordon,Scottish,1966.0,24
7806,Andreas Gursky,German,1955.0,12
7807,Jerry Cooke,American,1922.0,1
7808,Imi Knoebel,German,1940.0,8
7810,Sarah Lucas,British,1962.0,6
7811,Jessie Tarbox Beals,American,1870.0,1
7812,Juan Muñoz,Spanish,1953.0,6
7813,Clements,American,,1
7814,Jean-Luc Mylayne,French,1946.0,3
7815,Tommaso Cuccioni,Italian,,1
7816,VALIE EXPORT,Austrian,1940.0,83
7817,Cady Noland,American,1956.0,42
7818,Vik Muniz,Brazilian,1961.0,39
7819,Kirill Rozhdestvenskii,Russian,1932.0,4
7820,Alexander Slussarev,Russian,1944.0,11
7821,R.J. Waters & Co.,American,,1
7822,Giorgio Sommer,Italian,1834.0,1
7823,Franco Zecchin,Italian,1953.0,1
7824,Roman Signer,Swiss,1938.0,207
7825,Thomas Struth,German,1954.0,27
7826,Jeff Wall,Canadian,1946.0,6
7827,Uta Barth,American,1958.0,3
7828,Tria Giovan,American,1961.0,2
7829,Kurt Kranz,German,1910.0,1
7830,Erwin Smith,American,1886.0,1
7831,Gerd Bonfert,Romanian,1953.0,1
7833,Manuel Valdes,Spanish,1942.0,1
7834,Rose Mandel,American,1910.0,1
7835,Peter Klasen,German,1935.0,3
7836,David Swedlow,American,,1
7837,Peter Stampfli,Swiss,1937.0,1
7838,Étienne-Jules Marey,French,1830.0,4
7839,George Demeny,,,1
7840,Ava Gerber,American,1961.0,7
7841,Sean Mellyn,American,1965.0,9
7842,Jonathan Seliger,American,1955.0,7
7843,Frank K. Bacher,Nationality unknown,,4
7844,Katy Schimert,American,1963.0,3
7845,Diana Michener,American,1940.0,13
7846,Bernard Rancillac,French,1931.0,8
7847,Rafael Montañez Ortiz,American,1934.0,1
7848,Dörte Eissfeldt,German,1950.0,1
7849,Sharon Harper,American,1966.0,1
7850,Sanjeev Saith,Indian,1958.0,2
7851,Frances Benjamin Johnston,American,1864.0,158
7852,Bastienne Schmidt,German,1961.0,2
7853,Colette Alvarez Urbajtel,French,1934.0,2
7854,Nicholas Dean,American,1933.0,1
7855,Rachel Harrison,American,1966.0,76
7856,Herb Snitzer,American,1932.0,1
7857,The Group,Finnish,,1
7858,Juha Kaakko,Finnish,1964.0,1
7859,Kimmo Liimatainen,Finnish,1965.0,1
7860,Jari Tirkkonen,Finnish,1965.0,1
7861,Ilkka Laine,Finnish,1964.0,1
7862,Heikkinen Komonen Architects,Finnish,1974.0,1
7863,Seiichi Furuya,Japanese,1950.0,6
7864,Vladimir Syomin,Russian,1938.0,5
7865,Amy Arbus,American,1954.0,2
7866,Accra Shepp,American,1962.0,2
7867,Bertien van Manen,Dutch,1942.0,16
7868,Judith Rothschild,American,,6
7869,Power Boothe,American,1945.0,1
7870,Naomi Boretz,American,1935.0,1
7871,Marvin Brown,American,1943.0,1
7872,Kenneth Bushnell,,1933.0,1
7873,Jean Cohen,American,,1
7874,Ruth Eckstein,American,1916.0,1
7875,Gabriele Evertz,American,,1
7876,Helen Gilbert,American,,1
7877,James Gross,American,,1
7878,Paul Heald,American,,1
7879,Ward Jackson,American,1929.0,2
7880,James Juszczyk,American,,1
7881,Martha Keller,American,,1
7882,Jane Logemann,American,1942.0,1
7883,Katinka Mann,American,,1
7884,Nancy Manter,American,,1
7885,Hiroshi Murata,Japanese,1941.0,1
7886,Mary Obering,American,,1
7887,Joan Webster Price,American,,1
7888,Raquel Rabinovich,American,,1
7889,Beatrice Riese,American,1917.0,7
7890,Ce Roser,American,1930.0,1
7891,Irene Rousseau,American,,1
7892,Wilfred Graf Schwerin Von Krosigk,American,,1
7894,Peter Stroud,American,,1
7895,Mac Wells,American,,1
7896,Stephen Westfall,American,,1
7897,Teiji Furuhashi,Japanese,1960.0,2
7898,Bill Viola,American,1951.0,20
7899,Maya Ying Lin,American,1959.0,1
7900,Tom Slaughter,American,1955.0,1
7901,An-My Lê,American,1960.0,7
7902,Kenzo Okada,American,1902.0,3
7904,Henri-Victor Regnault,French,1810.0,1
7905,Adolphe Terris,French,1820.0,1
7906,Ming Smith,American,,6
7907,René Ravo,French,1904.0,1
7908,Vivian Cherry,American,1920.0,1
7909,Valdir Cruz,Brazilian,1952.0,1
7910,Rudolf Schwarzkogler,Austrian,1940.0,65
7911,Charles Long,American,1958.0,2
7912,Mikhail Razulevich,Russian,1904.0,1
7913,Werner Rohde,German,1906.0,4
7914,Ian Wallace,Canadian,1943.0,2
7915,Stanisław Ignacy Witkiewicz,Polish,1885.0,2
7916,Mariana Yampolsky,Mexican,1925.0,1
7917,Not Vital,Swiss,1948.0,13
7918,Jill Baroff,American,1954.0,2
7919,William Kentridge,South African,1955.0,138
7920,Maria Serebriakova,Russian,1965.0,3
7921,Lola Alvarez Bravo,Mexican,1907.0,2
7922,Roger Cutforth,British,1944.0,1
7923,Hope Sandrow,American,1951.0,1
7924,Bogdan Achimescu,Romanian,1965.0,1
7925,Deborah Oropallo,American,1954.0,1
7926,Terry Adkins,American,1953.0,3
7927,Rona Pondick,American,1952.0,1
7928,Louise Lawler,American,1947.0,68
7929,Joseph Grigely,American,1956.0,47
7930,Jonas Mekas,Lithuanian,1922.0,14
7931,Luca Buvoli,Italian,1963.0,2
7933,Neil M. Denari,American,1957.0,1
7935,Werner Aisslinger,German,1964.0,4
7936,Wendell Castle,American,1932.0,1
7938,Tom Dixon,British,1959.0,1
7941,Jacques Lowe,American,1924.0,2
7942,Charles Moore,American,1931.0,2
7954,Lew Thomas,American,1932.0,5
7958,José Leonilson,Brazilian,1957.0,6
7959,Jean-Michel Othoniel,French,1964.0,1
7960,Elaine Reichek,American,1943.0,2
7961,Mira Schendel,Brazilian,1919.0,52
7962,Sarah Sze,American,1969.0,6
7963,James Castle,American,1900.0,9
7964,Dennis Hopper,American,1936.0,3
7965,Lisa Yuskavage,American,1962.0,19
7967,Chris Ofili,British,1968.0,31
7968,Jim Shaw,American,1952.0,29
7969,Gary Simmons,American,1964.0,4
7970,Katharina Bosse,German,1968.0,4
7971,Ernest Cole,South African,1940.0,3
7973,Yevgeny Khaldei,Russian,1916.0,1
7974,Ivan Shagin,Russian,1904.0,1
7975,Arkadii Shishkin,Russian,1899.0,1
7976,Anatolli Skurikhin,Russian,1900.0,1
7977,Aleksandr Ustinov,Russian,1909.0,1
7978,Georgi Zelma,Russian,1906.0,6
7979,interware SARL,French,2000.0,1
7980,Jasper Morrison,British,1959.0,3
7981,Serge Mouille,French,1922.0,1
7982,Jean Prouvé,French,1901.0,10
7983,"Sony Corporation, company design",Japanese,1946.0,2
7984,Bas Oudt,Dutch,1956.0,2
7986,Cedric Price,British,1934.0,53
7987,Michael Webb,British,1937.0,2
7988,Mathias Ungers,German,1926.0,1
7991,Franco Albini,Italian,1905.0,1
7992,Simon Ungers,German,1957.0,1
7993,Constantin Boym,American,1955.0,12
7994,Laurene Leon Boym,American,1964.0,12
7995,Michel Bufet,French,,1
7996,Antonio Citterio,Italian,1950.0,2
7997,Glen Oliver Löw,German,1959.0,2
7998,Lyn Godley,American,1956.0,1
7999,Marc Newson,Australian,1963.0,7
8000,Johannes Potente,German,1908.0,4
8001,Jhoon Rhee,American,1932.0,1
8002,Paul Schudel,Dutch,1951.0,1
8003,Hans Maier-Aichen,German,1940.0,1
8005,Sebastian Bergne,British,1966.0,1
8007,Santina Bonini,Italian,1961.0,1
8008,Claudio Cesar,American,1955.0,2
8010,Bob Evans,American,1950.0,1
8012,Gordon Randall Perry,American,1943.0,1
8013,Figla Research Center,Japanese,,1
8014,Joseph Forakis,American,1962.0,1
8015,Eric Goetz,American,1949.0,1
8016,Howatt Archery,Nationality unknown,,1
8017,Lawrence Lam,American,1960.0,1
8018,Lloyd Schwan,American,1955.0,1
8019,Ernesto Spicciolato,Italian,1957.0,1
8020,Takeshi Ishiguro,Japanese,1969.0,4
8021,Per Jari,Swedish,1951.0,1
8022,Jan Ohrn,Swedish,1943.0,1
8023,Doug Olson,American,1961.0,1
8024,Lawrence Livermore National Laboratory,American,1952.0,1
8026,Christopher Connell,Australian,1954.0,1
8028,Noriaki Okabe,Japanese,1931.0,2
8029,Sanford Redmond,American,1924.0,1
8030,Scott Riegleman,American,1957.0,1
8031,Marc Sadler,French,1946.0,1
8032,Belkis Ayón,Cuban,1967.0,1
8033,Fiona Banner,British,1966.0,90
8034,Karen Kilimnik,American,1955.0,3
8035,Emros Team,Japanese,,2
8036,Wayman R. Spence,American,1934.0,1
8037,Giorgio Gurioli,Italian,1957.0,1
8038,Francesco Scansetti,Italian,1955.0,1
8039,Bradford Bissell,American,1957.0,1
8040,Charles S. Anderson,American,1958.0,2
8041,Tracey Moffatt,Australian,1960.0,12
8042,Elizabeth Peyton,American,1965.0,28
8043,Ugo Rondinone,Swiss,1964.0,7
8044,Wolfgang Tillmans,German,1968.0,36
8045,Hans-Peter Feldmann,German,1941.0,110
8046,Luba Lukova,American,1960.0,1
8048,Ralph Schraivogel,Dutch,1960.0,3
8050,Marlene Streeruwitz,Austrian,1950.0,1
8051,Wiel Arets,Dutch,1955.0,1
8052,Dominique Perrault,French,1953.0,2
8053,"Dominique Perrault Architecture, Paris",French,1981.0,1
8055,Taniguchi & Associates,Japanese,,1
8056,Yoshio Taniguchi,Japanese,1931.0,1
8057,Bernard Tschumi Architects,Swiss,,1
8059,Lilly Reich,German,1885.0,839
8061,Osvaldo Borsani,Italian,1911.0,1
8062,Hans Coray,Swiss,1906.0,1
8063,Ghislain Uhry,French,1932.0,1
8064,Antoine-Francois-Jean Claudet,French,1797.0,1
